"zip5","zip_median_income_2021","zip_median_income_2021_moe","zip_gini_2021","zip_gini_2021_moe","zip_population_2021","zip_population_2021_moe"
"87114",72863,3833,0.4124,0.0226,69717,3106
"87116",64018,15703,0.3363,0.0419,4579,580
"87117",NA,NA,NA,NA,24,21
"87120",74094,2871,0.4126,0.0209,66118,2505
"87121",47980,2975,0.4272,0.0258,75378,3591
"87122",139275,7269,0.4294,0.0226,18022,1057
"87123",53544,4166,0.4777,0.0217,44162,2301
"87124",63826,4267,0.3902,0.0189,56875,1618
"87144",77687,3513,0.3562,0.0174,47079,1655
"87151",NA,NA,NA,NA,1640,218
"87301",53799,7183,0.4962,0.0486,22776,1064
"87305",38839,9533,0.4979,0.0572,2125,300
"87310",31389,6430,0.4712,0.0433,1120,231
"87311",29023,7167,0.5303,0.0437,5074,598
"87312",26823,7264,0.4567,0.064,417,120
"87313",37733,7691,0.4725,0.0381,5284,553
"87315",NA,NA,0.0387,0.0293,141,181
"87316",81563,36904,0.4787,0.0721,1630,302
"87317",NA,NA,0.5084,0.1888,1327,523
"87319",36045,3695,0.468,0.0844,2910,786
"87320",29250,11039,0.4863,0.0657,578,95
"87321",66518,24666,0.4361,0.0633,2011,416
"87322",NA,NA,0.5024,0.1883,630,273
"87323",32984,9620,0.4914,0.0514,4159,562
"87325",32500,4163,0.4767,0.0429,2572,373
"87326",25709,5202,0.5618,0.0297,2383,438
"87327",45731,6208,0.452,0.0483,8445,901
"87328",27931,4066,0.4974,0.0468,2841,344
"87347",68224,35148,0.1531,0.049,262,171
"87357",21406,7950,0.5359,0.0704,1080,179
"87364",23565,5246,0.5048,0.0371,1638,222
"87365",16667,8601,0.4911,0.2121,33,20
"87375",31250,8093,0.4782,0.0303,4477,673
"87401",49950,4359,0.4497,0.0227,47326,1460
"87402",65046,7337,0.4713,0.0409,9792,1034
"87410",51731,8597,0.4239,0.0296,14993,836
"87412",45652,14049,0.4552,0.0747,1702,979
"87413",49643,6272,0.454,0.0362,15134,913
"87415",39017,1461,0.435,0.0865,2057,673
"87416",35527,3372,0.4734,0.0374,4581,509
"87417",43555,8695,0.3597,0.07,4976,958
"87418",76354,41317,0.4702,0.2059,859,245
"87419",49566,23951,0.351,0.1566,436,231
"87420",35566,4758,0.4686,0.0266,11293,897
"87421",48224,11748,0.3975,0.0796,1980,435
"87455",27000,8173,0.5214,0.0468,1565,167
"87461",27125,7274,0.4669,0.045,1481,209
"87499",30156,10194,0.5072,0.0755,1016,433
"87501",71468,5874,0.5343,0.032,14637,919
"87505",68760,5798,0.4812,0.021,31885,1382
"87506",69717,7347,0.5506,0.0234,15481,844
"87507",56342,3835,0.428,0.0148,51780,1495
"87508",78624,4967,0.4468,0.0259,18587,1115
"87510",50353,32262,0.4253,0.1214,915,425
"87511",51726,21566,0.3649,0.0986,2587,769
"87512",NA,NA,0.038,0.0276,177,184
"87513",47227,33297,0.2603,0.0511,826,434
"87514",53893,14592,0.3395,0.1076,1816,809
"87515",146111,14591,0.1013,0.1004,131,124
"87516",NA,NA,0.1012,0.2463,59,72
"87517",NA,NA,0.417,0.131,328,227
"87518",NA,NA,NA,NA,0,13
"87519",68762,15649,0.3048,0.1592,905,596
"87520",39563,12884,0.4715,0.0722,1372,397
"87521",NA,NA,0.4815,0.0692,808,252
"87522",47021,15538,0.4913,0.0793,3301,833
"87523",NA,NA,0.5647,0.1931,185,141
"87524",NA,NA,0.1143,0.2436,388,478
"87525",66167,958,0.0274,0.0306,79,71
"87527",38839,17428,0.3989,0.201,631,382
"87528",45560,12517,0.36,0.0458,3340,474
"87529",55452,21934,0.5063,0.0677,4938,972
"87530",20820,1206,0.1965,0.0879,898,530
"87531",59063,31204,0.1836,0.1299,175,124
"87532",51100,5168,0.4538,0.015,20115,880
"87535",41403,8790,0.5147,0.0796,1482,385
"87537",34453,30183,0.5425,0.1042,2328,621
"87538",22457,16090,0.3933,0.1648,251,186
"87539",NA,NA,0.316,0.2258,378,482
"87540",58628,38564,0.4588,0.0989,866,279
"87543",NA,NA,NA,NA,45,81
"87544",117408,9343,0.4067,0.0249,13453,530
"87547",135500,9445,0.3489,0.0343,5716,530
"87548",57460,43644,0.3969,0.1422,376,201
"87549",NA,NA,0.3283,0.0678,1023,498
"87551",NA,NA,0.461,0.1477,137,118
"87552",39740,10665,0.49,0.0585,2410,671
"87553",35313,9279,0.4756,0.0566,1527,330
"87554",NA,NA,NA,NA,0,13
"87556",54183,7540,0.3736,0.0637,2904,513
"87557",43057,5356,0.4043,0.0559,5413,999
"87558",NA,NA,0.4491,0.1521,1071,443
"87560",28897,26752,0.4842,0.0819,1595,766
"87562",NA,NA,0.2992,0.1099,522,460
"87564",NA,NA,0.0771,0.0433,110,85
"87565",NA,NA,0.4191,0.1241,324,228
"87566",50000,10359,0.4402,0.0341,3120,379
"87567",30288,24612,0.5378,0.2146,704,389
"87569",NA,NA,0.4513,0.1435,603,298
"87571",48152,11272,0.5854,0.0525,11695,1004
"87573",NA,NA,NA,NA,14,22
"87575",NA,NA,0.5602,0.2075,1027,567
"87577",20694,17380,0.3849,0.2521,161,94
"87578",NA,NA,0.4864,0.1493,379,200
"87579",75440,31137,0.2742,0.0621,1059,370
"87580",NA,NA,0.4507,0.1542,269,199
"87581",NA,NA,NA,NA,25,40
"87582",86173,75904,0.4201,0.1274,1032,623
"87583",18789,10430,0.4995,0.1029,482,382
"87701",37640,4885,0.4985,0.0344,18331,816
"87710",56985,9643,0.3817,0.0609,1436,299
"87711",26250,18931,0.3253,0.0968,956,514
"87712",NA,NA,0.5113,0.2124,300,179
"87713",97614,76370,0.2675,0.1597,250,132
"87714",30982,8360,0.3909,0.0458,1033,205
"87715",20341,13721,0.4393,0.1241,557,280
"87718",34107,10888,0.3695,0.0628,494,159
"87722",46121,8478,0.4992,0.2385,945,374
"87723",73594,66822,0.3321,0.1648,328,241
"87724",NA,NA,NA,NA,22,34
"87728",43125,11737,0.3679,0.0567,596,202
"87729",25313,23513,0.2141,0.1016,80,67
"87730",NA,NA,0.6312,0.2574,15,11
"87731",NA,NA,0.261,0.0778,570,273
"87732",30284,18698,0.4911,0.1233,823,381
"87733",38750,38540,0.4537,0.0726,94,48
"87734",25224,9373,0.3163,0.1036,244,114
"87735",NA,NA,0.0536,0.0307,43,46
"87736",NA,NA,NA,NA,65,54
"87740",36530,3290,0.4426,0.0344,6968,226
"87742",72545,38295,0.382,0.1585,262,140
"87743",35050,9633,0.7526,0.0572,314,107
"87745",39250,31611,0.3115,0.046,880,346
"87746",91176,1165,0.1162,0.1395,61,68
"87747",57153,19233,0.4058,0.0487,1575,241
"87749",NA,NA,NA,NA,92,104
"87750",NA,NA,NA,NA,0,13
"87752",39510,8647,0.3903,0.1064,587,221
"87753",NA,NA,NA,NA,46,69
"87801",46199,8424,0.4598,0.0313,9568,426
"87820",50573,21774,0.1661,0.0709,195,107
"87821",30781,11945,0.4489,0.1075,839,265
"87823",NA,NA,0.4673,0.2527,335,326
"87824",60870,42778,0.2549,0.1828,84,75
"87825",25603,2702,0.5424,0.0898,2528,397
"87827",NA,NA,0.4848,0.2181,172,137
"87828",24894,8931,0.3737,0.1569,789,500
"87829",42885,12016,0.3699,0.0956,770,229
"87830",32321,12766,0.4109,0.1569,863,296
"87831",38281,8032,0.2278,0.0602,219,127
"87832",NA,NA,0.4383,0.1439,146,135
"87901",28819,7016,0.5552,0.0996,6243,107
"87930",46926,8381,0.3719,0.1375,573,293
"87931",42016,18908,0.3792,0.0955,777,218
"87933",NA,NA,NA,NA,201,265
"87935",47736,24848,0.4358,0.0359,1747,322
"87936",18925,13466,0.4935,2.6326,160,131
"87937",40673,8680,0.4519,0.0609,3864,835
"87939",103092,84336,0.3874,0.1733,197,155
"87940",NA,NA,0.2209,0.1177,448,401
"87941",18258,13589,0.3711,0.1237,732,545
"87942",34280,19397,0.3183,0.0485,1260,381
"87943",40938,39424,0.3131,0.0961,180,111
"88001",31332,3933,0.4909,0.0385,38524,2260
"88002",72143,40709,0.3306,0.0689,1366,282
"88003",NA,NA,NA,NA,479,170
"88004",NA,NA,NA,NA,1198,495
"88005",46491,5530,0.468,0.0218,28647,1894
"88007",59878,8603,0.4774,0.0509,24233,1778
"88008",63446,6085,0.3852,0.0526,11003,1411
"88009",NA,NA,NA,NA,46,41
"88011",67250,6739,0.4747,0.0364,30223,2068
"88012",53874,6455,0.4269,0.0292,31276,2088
"88020",52500,12930,0.3739,0.0729,779,144
"88021",38632,5805,0.4959,0.0424,15413,842
"88022",37222,15079,0.4448,0.0863,837,186
"88023",35917,12780,0.4229,0.0823,2197,514
"88024",38029,6082,0.3176,0.2037,763,306
"88025",NA,NA,0.305,0.1204,100,87
"88026",31750,11678,0.4619,0.0557,1700,404
"88027",37440,31299,0.4741,0.1079,709,283
"88028",35000,6445,0.2712,0.0621,237,119
"88029",26417,6600,0.3959,0.113,1143,411
"88030",34852,4904,0.4507,0.0271,24139,411
"88034",NA,NA,NA,NA,27,41
"88038",91402,70425,0.215,0.0705,404,137
"88039",43036,27160,0.3388,0.0597,616,257
"88040",NA,NA,0.3566,0.2009,63,46
"88041",38424,11503,0.3285,0.0752,1426,416
"88042",NA,NA,0.5931,0.1089,352,169
"88043",38375,9679,0.3932,0.0662,1732,360
"88044",43947,22917,0.4453,0.0539,2791,582
"88045",39344,8698,0.4702,0.049,3198,143
"88046",51731,25578,0.4725,0.1307,757,365
"88047",40538,13520,0.416,0.0575,1477,461
"88048",46266,12493,0.3534,0.0716,3116,915
"88049",NA,NA,0.3846,0.091,733,275
"88051",NA,NA,0.3954,0.1978,97,50
"88052",NA,NA,0.3839,0.1953,168,94
"88053",NA,NA,0.5357,0.3588,168,120
"88055",NA,NA,0.1811,0.0939,41,32
"88056",58388,16216,0.2877,0.099,186,79
"88061",40229,5973,0.5213,0.0507,17683,770
"88063",23233,2401,0.5412,0.0647,11522,855
"88065",48889,20566,0.5285,0.2061,738,263
"88072",34713,12734,0.4329,0.0809,2782,1011
"88081",33992,5219,0.4392,0.041,16310,1427
"88101",50806,3812,0.4421,0.033,46158,391
"88103",NA,NA,NA,NA,0,13
"88112",53625,2264,0.3498,0.1139,277,163
"88113",58500,41819,0.2876,0.101,195,128
"88114",NA,NA,0.1912,0.0875,48,48
"88115",NA,NA,0.2183,0.1043,15,14
"88116",56458,18464,0.5453,0.1495,420,139
"88118",51302,9723,0.3922,0.1037,309,136
"88119",32014,16318,0.4732,0.0576,1792,157
"88120",60938,13509,0.3756,0.1088,340,142
"88121",40313,26899,0.5678,0.1178,184,87
"88124",50813,10852,0.4757,0.0583,856,208
"88125",NA,NA,0.3552,0.1639,77,89
"88126",NA,NA,0.3312,0.4273,12,13
"88130",47694,6156,0.4279,0.0333,17795,332
"88132",48125,24734,0.4977,0.1134,295,135
"88134",44375,29725,0.2349,0.1737,118,89
"88135",55729,18563,0.4073,0.065,1256,309
"88136",70750,67128,0.29,0.1899,26,21
"88201",58995,3881,0.4638,0.026,26634,1398
"88203",40125,2712,0.4474,0.0225,30045,1368
"88210",60903,7417,0.457,0.0375,18785,760
"88220",71588,3531,0.4359,0.0267,39557,843
"88230",42391,9565,0.4578,0.0725,4827,638
"88231",71042,19276,0.3914,0.0554,3480,171
"88232",55568,15239,0.3873,0.0401,2547,540
"88240",58931,3432,0.4907,0.0349,41204,1056
"88242",77534,8037,0.4435,0.0581,7583,726
"88244",NA,NA,NA,NA,1378,489
"88250",NA,NA,0.3811,0.1941,298,225
"88252",56641,6107,0.4424,0.0442,2156,410
"88253",76806,41478,0.4762,0.0672,937,250
"88254",NA,NA,0.2387,0.2009,52,64
"88255",NA,NA,NA,NA,53,86
"88256",51875,16808,0.4412,0.0574,2118,436
"88260",65203,4184,0.4486,0.0459,15314,630
"88262",NA,NA,0.0446,0.0603,12,16
"88263",112083,34058,0.1517,0.1113,172,119
"88264",NA,NA,NA,NA,0,13
"88265",NA,NA,0.4039,0.2873,143,120
"88267",51429,35146,0.4459,0.0918,1425,397
"88268",NA,NA,NA,NA,0,13
"88301",37125,12600,0.4844,0.0603,1364,327
"88310",48096,3196,0.4339,0.0259,37138,1106
"88311",20982,8889,0.5283,0.1094,1057,330
"88312",60403,16002,0.5064,0.1103,2616,527
"88314",NA,NA,NA,NA,222,281
"88316",63229,11529,0.3813,0.0978,2260,482
"88317",49143,25543,0.4762,0.0565,2060,617
"88318",62500,15793,0.4072,0.0665,314,95
"88321",70680,38471,0.2286,0.1825,441,372
"88323",NA,NA,NA,NA,0,13
"88324",NA,NA,0.0774,0.0591,100,108
"88325",67500,27513,0.2832,0.0544,1563,611
"88330",49044,5952,0.342,0.0429,4128,432
"88336",40977,19411,0.2295,0.0609,328,183
"88337",52344,26884,0.4078,0.0737,1843,434
"88338",NA,NA,0.3579,0.228,169,153
"88339",68301,8009,0.3415,0.1276,670,424
"88340",34963,6184,0.4701,0.0504,4005,322
"88341",55400,20289,0.3697,0.0629,642,228
"88342",NA,NA,NA,NA,0,13
"88343",NA,NA,0.2215,0.2516,13,21
"88344",98194,39404,0.1146,0.0772,41,49
"88345",46440,10482,0.4478,0.0451,8415,600
"88346",28669,14965,0.4855,0.0843,2841,235
"88347",NA,NA,NA,NA,33,34
"88348",NA,NA,0.5294,0.0849,755,311
"88349",NA,NA,NA,NA,0,13
"88350",NA,NA,0.1319,0.0863,175,220
"88351",53713,31614,0.4222,0.1159,201,134
"88352",53160,4548,0.4271,0.0909,4496,385
"88353",22656,5207,0.4172,0.0668,383,228
"88354",NA,NA,NA,NA,112,162
"88355",NA,NA,NA,NA,117,172
"88401",32585,6297,0.4468,0.0334,6536,320
"88410",30500,18453,0.4035,0.233,137,98
"88411",70625,45389,0.3297,0.096,134,105
"88414",NA,NA,0.425,0.1293,97,72
"88415",38633,10827,0.5341,0.1043,3225,268
"88416",NA,NA,0.3448,0.2072,149,99
"88417",NA,NA,0.1472,0.1015,75,84
"88418",56471,14359,0.3603,0.1204,522,274
"88419",70625,34077,0.2603,0.1417,83,83
"88421",NA,NA,NA,NA,19,33
"88422",50556,19668,0.2286,0.1534,95,98
"88424",NA,NA,0.2615,0.1066,62,42
"88426",28850,13404,0.4165,0.0859,1261,241
"88427",51250,31915,0.4397,0.1198,104,51
"88430",33750,16702,0.3413,0.146,162,77
"88431",NA,NA,0.3907,0.5713,139,133
"88434",32396,13644,0.5112,0.1609,250,96
"88435",36621,6094,0.6003,0.0944,3613,351
"88436",NA,NA,0.3007,0.0877,61,47
"88439",NA,NA,NA,NA,0,13
"89001",75612,29846,0.3676,0.1029,1378,355
"89002",88425,5509,0.3896,0.0258,37287,1672
"89003",NA,NA,0.4483,0.0945,762,285
"89004",66328,20632,0.3078,0.0865,299,186
"89005",69620,10406,0.4861,0.0339,14875,30
"89007",101645,33855,0.326,0.1118,949,472
"89008",33698,29103,0.4493,0.0602,890,221
"89010",36417,14295,0.3931,0.0509,448,132
"89011",81736,8664,0.4723,0.0339,31071,2111
"89012",81896,5446,0.4872,0.0298,38356,1887
"89013",42188,22991,0.4264,0.0544,233,86
"89014",65719,3587,0.4089,0.03,41429,2660
"89015",60301,3792,0.44,0.0158,39872,1990
"89017",NA,NA,0.0081,0.0044,35,41
"89018",54181,13155,0.3933,0.0735,794,233
"89019",NA,NA,0.5427,0.1799,2117,558
"89020",31948,12678,0.449,0.0799,1696,597
"89021",78750,33578,0.3447,0.0467,3214,608
"89022",NA,NA,NA,NA,0,13
"89025",51549,10755,0.4134,0.0818,867,179
"89026",NA,NA,NA,NA,0,13
"89027",61019,3293,0.3877,0.0261,17588,446
"89029",42719,2479,0.4377,0.0321,8482,716
"89030",41049,2965,0.4492,0.0245,53763,2397
"89031",70876,4311,0.3766,0.0208,72377,2796
"89032",64659,4139,0.3834,0.0217,47881,2472
"89034",77810,3964,0.3113,0.048,2431,440
"89039",41111,11015,0.284,0.0816,231,84
"89040",68924,9306,0.4811,0.113,4382,493
"89042",82738,26582,0.3225,0.0782,1078,306
"89043",62481,6651,0.2188,0.0791,1219,284
"89044",99987,11691,0.4281,0.0309,25614,1906
"89045",70979,17719,0.2979,0.0605,2345,518
"89046",34875,11862,0.4041,0.1122,363,147
"89047",75250,32523,0.2329,0.0882,195,135
"89048",49137,5666,0.4409,0.0268,24277,1280
"89049",32645,7135,0.446,0.0769,2496,688
"89052",90064,5765,0.471,0.0175,57966,2879
"89054",NA,NA,0.6646,0.3061,338,416
"89060",51268,9640,0.4461,0.0514,11556,1060
"89061",60848,4762,0.3346,0.0344,6771,834
"89070",NA,NA,NA,NA,5525,806
"89074",81799,3573,0.4356,0.0219,51609,2389
"89081",74297,4867,0.3643,0.0245,39820,2105
"89084",86311,5783,0.3737,0.0248,32143,2118
"89085",110863,14498,0.2962,0.077,3869,509
"89086",52103,13666,0.3881,0.0588,6499,841
"89101",31175,2638,0.494,0.0181,43572,1654
"89102",40565,2565,0.5036,0.0253,37633,2035
"89103",43401,2267,0.46,0.0243,51966,2622
"89104",42583,3765,0.4686,0.021,39781,2432
"89106",33292,5058,0.5834,0.1049,25477,1955
"89107",43569,3082,0.4608,0.0218,37342,2240
"89108",51161,1618,0.4206,0.0172,73315,2823
"89109",39680,8649,0.6336,0.0364,6355,931
"89110",46558,3162,0.4602,0.0175,67361,3204
"89113",78636,5517,0.4718,0.0253,34227,2039
"89115",43114,2201,0.4123,0.0156,65713,2804
"89117",62059,2956,0.5127,0.0236,54663,2761
"89118",64779,4516,0.4781,0.0348,22701,1770
"89119",41298,1560,0.4344,0.0188,50847,2299
"89120",58675,4541,0.4553,0.0257,24418,1415
"89121",46004,2376,0.4665,0.0195,66455,2981
"89122",49463,3949,0.4358,0.0247,51772,2318
"89123",74538,5025,0.438,0.0393,60823,2413
"89124",93690,39671,0.4445,0.0814,616,159
"89128",63657,4385,0.4735,0.0367,37124,2104
"89129",82439,3779,0.4548,0.0308,54770,2122
"89130",78518,7094,0.3976,0.0226,34439,1796
"89131",104688,2832,0.3685,0.0177,51053,1984
"89134",70335,4217,0.4979,0.0255,23152,1030
"89135",105087,6416,0.4984,0.0235,29706,1601
"89138",140362,15598,0.4322,0.0394,19971,1489
"89139",85248,3752,0.3796,0.0233,42898,2342
"89141",98454,6965,0.453,0.036,37596,1992
"89142",53658,4241,0.4076,0.0224,34008,2163
"89143",86393,5717,0.3619,0.0331,13602,1769
"89144",93078,6422,0.5347,0.0314,19796,1239
"89145",66612,6443,0.5171,0.0231,24737,1573
"89146",51438,3493,0.5188,0.0425,19756,1513
"89147",63086,2379,0.4482,0.0385,56463,2525
"89148",83224,4536,0.3861,0.0203,61289,3002
"89149",88059,6037,0.408,0.022,41668,1888
"89156",56315,2827,0.4053,0.0248,30740,1693
"89158",117500,37347,0.5146,0.0597,406,85
"89161",NA,NA,0.6904,0.0854,534,189
"89166",97591,6265,0.3588,0.0243,27060,2300
"89169",32050,3450,0.4959,0.036,20864,1655
"89178",92471,3510,0.3967,0.0444,38928,1756
"89179",100840,8333,0.3064,0.03,11880,1020
"89183",69125,4506,0.4298,0.0358,41126,2483
"89191",NA,NA,NA,NA,537,104
"89301",65260,11344,0.4302,0.0353,7320,437
"89310",NA,NA,0.4238,0.1096,149,91
"89311",62500,36788,0.1934,0.0513,204,107
"89314",45625,7695,0.3795,0.1005,219,112
"89315",NA,NA,NA,NA,71,96
"89316",83750,22459,0.3256,0.0961,1060,275
"89317",70329,67676,0.3371,0.1812,453,244
"89318",45378,11221,0.3139,0.0469,876,261
"89319",NA,NA,0.3464,0.2358,211,132
"89402",250001,NA,0.4201,0.349,162,121
"89403",73574,4297,0.3986,0.0412,16550,992
"89404",NA,NA,NA,NA,17,30
"89405",NA,NA,0.2517,0.1786,156,185
"89406",61776,5837,0.4144,0.026,24973,57
"89408",77659,5552,0.3588,0.0343,22971,464
"89409",58958,14773,0.2298,0.2225,111,71
"89410",73100,9969,0.4327,0.032,11009,728
"89411",110750,73095,0.4711,0.0785,948,288
"89412",NA,NA,0.5117,0.2662,98,79
"89413",81422,61191,0.5135,0.0549,710,206
"89414",NA,NA,0.2383,0.13,143,141
"89415",46083,8212,0.4223,0.0529,3165,257
"89418",NA,NA,0.5607,0.235,228,166
"89419",60313,14272,0.3766,0.0469,5407,363
"89420",NA,NA,NA,NA,80,96
"89421",20972,19668,0.4872,0.0844,421,139
"89422",24727,24226,0.4284,0.1277,158,83
"89423",88953,5113,0.3999,0.0362,10783,572
"89424",62664,36366,0.3654,0.135,333,114
"89425",62462,21611,0.441,0.1086,799,408
"89426",NA,NA,0.0153,0.0156,151,143
"89427",29444,9249,0.4794,0.0518,1142,218
"89428",85341,16539,0.3214,0.1442,96,63
"89429",49107,12449,0.4898,0.1026,7462,727
"89430",135526,109906,0.2334,0.1671,82,74
"89431",54775,2158,0.4185,0.0337,40711,1884
"89433",56390,5845,0.3935,0.0271,23596,1413
"89434",73196,7027,0.3953,0.0428,27478,1481
"89436",97633,4698,0.3716,0.0217,46321,2000
"89437",NA,NA,NA,NA,0,13
"89438",NA,NA,NA,NA,32,50
"89439",70536,25160,0.4725,0.0674,1462,240
"89440",116156,58899,0.3729,0.1441,784,345
"89441",111979,11217,0.3705,0.0277,12721,977
"89442",52969,7760,0.3792,0.05,920,132
"89444",50508,11979,0.4158,0.0282,3029,451
"89445",70873,3730,0.4453,0.0504,16522,596
"89446",NA,NA,NA,NA,133,107
"89447",39122,2603,0.4713,0.0426,8398,687
"89448",106607,35053,0.556,0.0721,1875,393
"89449",63567,7517,0.5819,0.0786,2897,518
"89450",NA,NA,NA,NA,0,13
"89451",132227,15417,0.4791,0.0306,9493,887
"89460",72080,8921,0.4028,0.0282,14133,726
"89496",NA,NA,NA,NA,104,57
"89501",37736,9164,0.5258,0.0421,4097,653
"89502",53180,2231,0.4397,0.0197,45840,1874
"89503",58678,4133,0.4793,0.0456,30350,1691
"89506",73608,4895,0.3839,0.0454,44476,2136
"89508",80305,5401,0.339,0.0234,14687,1620
"89509",68248,4170,0.4765,0.0249,36063,1376
"89510",71944,27553,0.4337,0.0521,1224,307
"89511",111410,3686,0.4927,0.023,28807,1622
"89512",41763,3074,0.4653,0.0277,27999,1495
"89519",137830,14218,0.4994,0.0309,8904,770
"89521",111423,5504,0.3782,0.0213,36301,1673
"89523",89448,4259,0.4391,0.0411,35738,1906
"89557",NA,NA,NA,NA,163,104
"89701",63094,4818,0.4562,0.0449,28957,1126
"89703",71276,9368,0.4778,0.0327,10241,821
"89704",90343,8629,0.4149,0.059,4397,736
"89705",71602,3716,0.3787,0.0307,5203,486
"89706",56033,4134,0.4096,0.0251,20489,1147
"89801",80950,4968,0.4456,0.0453,25938,839
"89815",105399,5733,0.3335,0.0398,15918,987
"89820",93141,17474,0.4105,0.0442,5621,84
"89821",44911,44707,0.3673,0.0642,508,186
"89822",72813,24518,0.3229,0.0519,2177,506
"89823",54423,22800,0.2358,0.1209,392,287
"89825",27432,22590,0.5063,0.121,1130,642
"89826",NA,NA,NA,NA,0,13
"89828",NA,NA,0.3179,0.1908,312,315
"89830",NA,NA,NA,NA,34,58
"89831",NA,NA,0.0095,0.0058,26,26
"89832",37292,11621,0.4395,0.0558,1125,268
"89833",82986,54320,0.2829,0.1378,148,106
"89834",NA,NA,0.3745,0.3071,89,63
"89835",52083,24301,0.4715,0.0955,1477,493
"89883",54150,35299,0.4121,0.0733,4635,160
"90001",52806,3424,0.4215,0.0316,58245,2453
"90002",46159,4286,0.4662,0.0327,54384,2839
"90003",47733,3338,0.4366,0.0151,75190,3544
"90004",54947,2682,0.5451,0.0176,59621,2222
"90005",44913,2807,0.5015,0.0216,36910,1666
"90006",41068,2584,0.4643,0.0183,57136,2441
"90007",33222,2666,0.602,0.0353,41270,1611
"90008",49379,5610,0.5102,0.021,31046,1901
"90010",76547,17272,0.4645,0.0425,4313,728
"90011",47126,1821,0.4415,0.0226,109511,3747
"90012",53278,4801,0.5457,0.0255,39709,2133
"90013",22291,5506,0.6626,0.0388,13413,1226
"90014",31332,13138,0.6005,0.0291,8547,842
"90015",53062,6354,0.5392,0.0291,24228,1478
"90016",53659,4443,0.4827,0.0213,45884,2273
"90017",44607,5557,0.5272,0.0238,28433,1533
"90018",55275,3170,0.4697,0.0197,51388,2341
"90019",61616,5027,0.4979,0.0157,61061,3216
"90020",51013,3135,0.5574,0.0419,38124,1948
"90021",25364,9584,0.6251,0.0509,2724,578
"90022",57464,5228,0.42,0.0216,65110,2325
"90023",48293,2314,0.4098,0.014,45732,2432
"90024",67422,6939,0.6446,0.0252,50611,2007
"90025",100453,5770,0.4747,0.0217,44608,2081
"90026",70436,5492,0.4919,0.0254,65921,2280
"90027",78356,4237,0.5372,0.0187,44678,1773
"90028",52814,4221,0.5089,0.0279,29887,1633
"90029",50822,3253,0.4802,0.0152,35037,1972
"90031",53319,4959,0.5011,0.0297,38533,1688
"90032",65761,5231,0.4353,0.0142,45298,2195
"90033",49734,3345,0.4457,0.0182,47495,2338
"90034",88490,3150,0.435,0.0144,53321,2269
"90035",101570,8629,0.5117,0.0277,26411,1719
"90036",87868,6334,0.5098,0.025,37596,1695
"90037",45128,3278,0.4674,0.0191,68885,2659
"90038",51096,4732,0.5023,0.025,27995,1602
"90039",99226,6770,0.4866,0.0244,28839,1430
"90040",56948,8055,0.4484,0.0383,11844,730
"90041",95811,6616,0.4698,0.0276,28956,1519
"90042",81853,4479,0.4431,0.0162,59658,2250
"90043",60599,4691,0.4926,0.0195,44272,2441
"90044",43388,2470,0.4631,0.0152,100225,3839
"90045",115943,6270,0.4575,0.0247,41411,1915
"90046",77162,5140,0.5418,0.0205,48749,1685
"90047",62399,4532,0.4611,0.0189,51494,2617
"90048",102567,13679,0.5259,0.0222,20504,1344
"90049",143000,8199,0.5556,0.0158,35853,1926
"90052",NA,NA,NA,NA,0,13
"90056",105744,16745,0.476,0.0588,7956,1095
"90057",43796,2162,0.4454,0.0178,47604,2469
"90058",33146,6197,0.5011,0.0595,3659,1030
"90059",47682,3348,0.4985,0.0398,41315,2838
"90061",50427,5281,0.4935,0.0394,29992,2278
